BGC_name	Sum_of_expression	Average_expression	Median_expression	Bin	Type	Cluster	Sponge_ID	Phylum
FL2014_3_c00137_NODE_13...region001	0.000116314	1.66E-05	9.01E-06	Unbinned	Other	311	FL2014_3	Unbinned
FL2014_3_c00140_NODE_14...region001	0.028624587	0.001244547	0.000442164	FL2014_3_0072	Other	392	FL2014_3	Chloroflexota
FL2014_3_c00140_NODE_14...region002	0.010793322	0.000981211	0.000855921	FL2014_3_0072	Other	1023	FL2014_3	Chloroflexota
FL2014_3_c00143_NODE_14...region001	0.000315772	1.86E-05	8.04E-06	FL2014_3_0063	Other	958	FL2014_3	Actinobacteriota
FL2014_3_c00143_NODE_14...region002	4.11E-05	4.11E-06	3.58E-06	FL2014_3_0063	Other	1261	FL2014_3	Actinobacteriota
FL2014_3_c00144_NODE_14...region001	0.009586141	0.000532563	0.000381228	FL2014_3_0072	Other	1165	FL2014_3	Chloroflexota
FL2014_3_c00144_NODE_14...region002	0.032300199	0.001794455	0.000822263	FL2014_3_0072	Other	519	FL2014_3	Chloroflexota
FL2014_3_c00145_NODE_14...region001	0.000957749	5.63E-05	4.36E-05	FL2014_3_0078	Other	1013	FL2014_3	Chloroflexota
FL2014_3_c00146_NODE_14...region001	0.000818731	9.10E-05	7.07E-05	FL2014_3_0057	Terpene	657	FL2014_3	Proteobacteria
FL2014_3_c00150_NODE_15...region001	0.007219189	0.000343771	0.000273477	FL2014_3_0072	Other	1084	FL2014_3	Chloroflexota
FL2014_3_c00151_NODE_15...region001	0.001746276	0.000249468	0.000171184	FL2014_3_0079	Other	65	FL2014_3	Chloroflexota
FL2014_3_c00152_NODE_15...region001	8.86E-05	6.82E-06	6.69E-06	FL2014_3_0076	Other	1270	FL2014_3	Proteobacteria
FL2014_3_c00153_NODE_15...region001	0.030831045	0.001401411	0.000661346	FL2014_3_0072	Terpene	1284	FL2014_3	Chloroflexota
FL2014_3_c00153_NODE_15...region002	0.009135717	0.00101508	0.00057152	FL2014_3_0072	Other	71	FL2014_3	Chloroflexota
FL2014_3_c00158_NODE_15...region001	0.000304626	3.81E-05	2.20E-05	FL2014_3_0038	Other	905	FL2014_3	Proteobacteria
FL2014_3_c00158_NODE_15...region002	0.000538087	2.99E-05	2.53E-05	FL2014_3_0038	Terpene	1348	FL2014_3	Proteobacteria
FL2014_3_c00159_NODE_15...region001	0.001702792	0.000170279	0.000133544	FL2014_3_0075	Other	784	FL2014_3	Chloroflexota
FL2014_3_c00159_NODE_15...region002	0.001686943	0.000129765	0.000140276	FL2014_3_0075	Other	1334	FL2014_3	Chloroflexota
FL2014_3_c00160_NODE_16...region001	0.000188727	2.70E-05	1.92E-05	FL2014_3_6	Other	1021	FL2014_3	Proteobacteria
FL2014_3_c00161_NODE_16...region001	0.00837912	0.00034913	0.000301662	FL2014_3_0079	Other	480	FL2014_3	Chloroflexota
FL2014_3_c00163_NODE_16...region001	0.009703975	0.00044109	0.00035215	FL2014_3_0072	Other	536	FL2014_3	Chloroflexota
FL2014_3_c00164_NODE_16...region001	0.000459379	3.83E-05	2.18E-05	FL2014_3_0005	Other	1289	FL2014_3	Verrucomicrobiota
FL2014_3_c00165_NODE_16...region001	0.001251387	0.00017877	2.37E-05	FL2014_3_16	Other	1362	FL2014_3	Gemmatimonadota
FL2014_3_c00165_NODE_16...region002	0.000315032	6.30E-05	1.31E-05	FL2014_3_16	Other	205	FL2014_3	Gemmatimonadota
FL2014_3_c00168_NODE_16...region001	0.0001331	2.66E-05	1.52E-05	FL2014_3_0002	Other	848	FL2014_3	Acidobacteriota
FL2014_3_c00168_NODE_16...region002	0.00061172	2.04E-05	8.27E-06	FL2014_3_0002	PKS_Other	757	FL2014_3	Acidobacteriota
FL2014_3_c00173_NODE_17...region001	0.005173034	0.000156759	8.07E-05	FL2014_3_0104	PKSI	86	FL2014_3	Chloroflexota
FL2014_3_c00173_NODE_17...region002	0.000552556	9.21E-05	6.19E-05	FL2014_3_0104	Other	411	FL2014_3	Chloroflexota
FL2014_3_c00176_NODE_17...region001	8.45E-05	3.84E-06	2.82E-06	FL2014_3_0063	Other	785	FL2014_3	Actinobacteriota
FL2014_3_c00176_NODE_17...region002	0.000419573	3.00E-05	1.47E-05	FL2014_3_0063	Other	573	FL2014_3	Actinobacteriota
FL2014_3_c00177_NODE_17...region001	0.001037549	3.05E-05	5.86E-06	FL2014_3_0002	PKS_Other	1423	FL2014_3	Acidobacteriota
FL2014_3_c00178_NODE_17...region001	0.008888282	0.00052284	0.000504382	FL2014_3_0046	Other	107	FL2014_3	Latescibacterota
FL2014_3_c00180_NODE_18...region001	0.002685844	0.000191846	0.000126177	FL2014_3_0045	Other	83	FL2014_3	Chloroflexota
FL2014_3_c00180_NODE_18...region002	0.00373997	0.000219998	0.000150547	FL2014_3_0045	Other	1039	FL2014_3	Chloroflexota
FL2014_3_c00182_NODE_18...region001	0.000892564	2.88E-05	1.26E-05	FL2014_3_6	Other	49	FL2014_3	Proteobacteria
FL2014_3_c00184_NODE_18...region001	0.000133895	1.91E-05	1.71E-05	FL2014_3_0055	Other	123	FL2014_3	Proteobacteria
FL2014_3_c00187_NODE_18...region001	0.00026644	2.96E-05	1.98E-05	FL2014_3_0070	Other	1371	FL2014_3	Proteobacteria
FL2014_3_c00188_NODE_18...region001	0.000566184	6.29E-05	4.94E-05	FL2014_3_0049	Other	131	FL2014_3	Chloroflexota
FL2014_3_c00190_NODE_19...region001	0.011344304	0.000872639	0.000303139	FL2014_3_13	Other	1159	FL2014_3	Chloroflexota
FL2014_3_c00192_NODE_19...region001	0.00055809	3.28E-05	6.99E-06	FL2014_3_0063	Other	274	FL2014_3	Actinobacteriota
FL2014_3_c00192_NODE_19...region002	9.13E-05	1.30E-05	5.13E-06	FL2014_3_0063	Other	1237	FL2014_3	Actinobacteriota
FL2014_3_c00192_NODE_19...region003	7.79E-05	4.87E-06	2.55E-06	FL2014_3_0063	Other	795	FL2014_3	Actinobacteriota
FL2014_3_c00192_NODE_19...region004	9.61E-05	9.61E-06	7.09E-06	FL2014_3_0063	Other	1086	FL2014_3	Actinobacteriota
FL2014_3_c00193_NODE_19...region001	0.000252097	1.94E-05	5.96E-06	FL2014_3_0070	Other	381	FL2014_3	Proteobacteria
FL2014_3_c00193_NODE_19...region002	0.000138063	1.73E-05	1.27E-06	FL2014_3_0070	Other	507	FL2014_3	Proteobacteria
FL2014_3_c00197_NODE_19...region001	9.74E-05	1.08E-05	3.53E-06	FL2014_3_0125	Other	20	FL2014_3	Gemmatimonadota
FL2014_3_c00199_NODE_19...region001	0.000673896	2.93E-05	1.84E-05	Unbinned	Terpene	926	FL2014_3	Unbinned
FL2014_3_c00200_NODE_20...region001	0.000129554	3.41E-06	0	FL2014_3_0054	Terpene	1296	FL2014_3	Actinobacteriota
FL2014_3_c00202_NODE_20...region001	0.000112384	1.25E-05	1.45E-05	FL2014_3_17	Other	486	FL2014_3	Gemmatimonadota
FL2014_3_c00204_NODE_20...region001	0.00055093	3.24E-05	1.90E-05	FL2014_3_0064	Other	292	FL2014_3	Actinobacteriota
FL2014_3_c00204_NODE_20...region002	0.000582482	1.82E-05	3.13E-06	FL2014_3_0064	NRPS	710	FL2014_3	Actinobacteriota
FL2014_3_c00207_NODE_20...region001	0.018145748	0.000549871	0.000346606	FL2014_3_0046	PKSI	544	FL2014_3	Latescibacterota
FL2014_3_c00208_NODE_20...region001	0.000981725	0.000163621	0.000148547	FL2014_3_0003	Other	471	FL2014_3	Chloroflexota
FL2014_3_c00209_NODE_20...region001	0.005863936	0.000146598	5.04E-05	FL2014_3_0051	PKSI	1182	FL2014_3	Bacteroidota
FL2014_3_c00210_NODE_21...region001	0.003810076	0.000158753	3.19E-05	FL2014_3_1	Other	1112	FL2014_3	Desulfobacterota_B
FL2014_3_c00211_NODE_21...region001	0.000540501	2.70E-05	1.08E-05	FL2014_3_0047	Terpene	821	FL2014_3	Acidobacteriota
FL2014_3_c00219_NODE_21...region001	0.003766575	0.000753315	0.000143795	FL2014_3_0006	Other	671	FL2014_3	Chloroflexota
FL2014_3_c00224_NODE_22...region001	0.001457794	6.63E-05	2.71E-05	FL2014_3_0078	Terpene	564	FL2014_3	Chloroflexota
FL2014_3_c00225_NODE_22...region001	0.002650031	0.000265003	0.000207978	FL2014_3_0072	Other	384	FL2014_3	Chloroflexota
FL2014_3_c00226_NODE_22...region001	0.000989091	0.000141299	7.47E-05	FL2014_3_0006	Other	946	FL2014_3	Chloroflexota
FL2014_3_c00228_NODE_22...region001	0.002943928	0.000210281	0.000175091	FL2014_3_0004	Terpene	1388	FL2014_3	Acidobacteriota
FL2014_3_c00229_NODE_22...region001	0.001394644	8.72E-05	1.54E-05	FL2014_3_0070	Terpene	967	FL2014_3	Proteobacteria
FL2014_3_c00229_NODE_22...region002	0.000287116	4.10E-05	7.02E-06	FL2014_3_0070	Other	510	FL2014_3	Proteobacteria
FL2014_3_c00232_NODE_23...region001	0.000325148	5.42E-05	4.83E-05	FL2014_3_0051	Other	1195	FL2014_3	Bacteroidota
FL2014_3_c00232_NODE_23...region002	0.002939862	0.000183741	3.32E-05	FL2014_3_0051	Terpene	242	FL2014_3	Bacteroidota
FL2014_3_c00233_NODE_23...region001	0.007364322	0.001472864	0.000357931	FL2014_3_0006	Other	427	FL2014_3	Chloroflexota
FL2014_3_c00235_NODE_23...region001	0.000158597	1.44E-05	9.11E-06	FL2014_3_0082	RiPP	204	FL2014_3	Proteobacteria
FL2014_3_c00238_NODE_23...region001	0.002662398	0.000443733	6.48E-05	FL2014_3_0005	RiPP	1189	FL2014_3	Verrucomicrobiota
FL2014_3_c00239_NODE_23...region001	0.001711316	4.28E-05	1.93E-05	FL2014_3_0070	PKSI	1379	FL2014_3	Proteobacteria
FL2014_3_c00239_NODE_23...region002	0.000342818	2.45E-05	8.05E-06	FL2014_3_0070	Other	368	FL2014_3	Proteobacteria
FL2014_3_c00242_NODE_24...region001	0.000156742	1.57E-05	1.31E-05	FL2014_3_0038	Other	895	FL2014_3	Proteobacteria
FL2014_3_c00244_NODE_24...region001	0.004076391	0.000313569	0.000152039	FL2014_3_0045	Other	682	FL2014_3	Chloroflexota
FL2014_3_c00245_NODE_24...region001	0.001600755	7.62E-05	3.34E-05	FL2014_3_0003	PKSI	1390	FL2014_3	Chloroflexota
FL2014_3_c00247_NODE_24...region001	0.002067649	0.00041353	0.000268594	FL2014_3_0004	Other	28	FL2014_3	Acidobacteriota
FL2014_3_c00251_NODE_25...region001	0.000741985	0.000148397	0.000172023	FL2014_3_0045	Other	259	FL2014_3	Chloroflexota
FL2014_3_c00251_NODE_25...region002	0.004784773	0.000239239	0.000269053	FL2014_3_0045	Other	206	FL2014_3	Chloroflexota
FL2014_3_c00252_NODE_25...region001	5.72E-05	9.53E-06	5.36E-06	FL2014_3_0063	Other	468	FL2014_3	Actinobacteriota
FL2014_3_c00252_NODE_25...region002	0.000217775	9.07E-06	4.20E-06	FL2014_3_0063	Other	1302	FL2014_3	Actinobacteriota
FL2014_3_c00252_NODE_25...region003	0.00091887	2.55E-05	8.43E-06	FL2014_3_0063	Other	670	FL2014_3	Actinobacteriota
FL2014_3_c00255_NODE_25...region001	0.00094916	9.49E-05	2.58E-05	FL2014_3_0043	Other	370	FL2014_3	Chloroflexota
FL2014_3_c00255_NODE_25...region002	0.000336847	4.81E-05	2.75E-05	FL2014_3_0043	Other	723	FL2014_3	Chloroflexota
FL2014_3_c00257_NODE_25...region001	0.000120601	1.21E-05	8.72E-06	FL2014_3_0052	Other	658	FL2014_3	Actinobacteriota
FL2014_3_c00259_NODE_25...region001	0.001677907	0.000335581	0.000317761	FL2014_3_0046	Other	202	FL2014_3	Latescibacterota
FL2014_3_c00261_NODE_26...region001	0.000169529	9.42E-06	0	FL2014_3_3	Other	1156	FL2014_3	Actinobacteriota
FL2014_3_c00261_NODE_26...region002	8.25E-05	7.50E-06	2.95E-06	FL2014_3_3	Other	1263	FL2014_3	Actinobacteriota
FL2014_3_c00269_NODE_26...region001	0.012165253	0.000760328	0.000493175	FL2014_3_13	Other	686	FL2014_3	Chloroflexota
FL2014_3_c00270_NODE_27...region001	0.010487743	0.000616926	0.000445592	FL2014_3_0046	Other	944	FL2014_3	Latescibacterota
FL2014_3_c00273_NODE_27...region001	0.000157373	2.62E-05	1.57E-05	FL2014_3_0053	Other	598	FL2014_3	Desulfobacterota_D
FL2014_3_c00276_NODE_27...region001	0.00103904	0.000173173	1.28E-05	FL2014_3_0080	RiPP	1326	FL2014_3	Acidobacteriota
FL2014_3_c00279_NODE_27...region001	0.000131948	8.25E-06	4.77E-06	FL2014_3_0063	Other	501	FL2014_3	Actinobacteriota
FL2014_3_c00284_NODE_28...region001	0.001257427	8.98E-05	7.86E-05	FL2014_3_0043	Other	347	FL2014_3	Chloroflexota
FL2014_3_c00284_NODE_28...region002	0.001763026	0.000103707	5.21E-05	FL2014_3_0043	Other	704	FL2014_3	Chloroflexota
FL2014_3_c00297_NODE_29...region001	0.000964572	9.65E-05	3.10E-05	FL2014_3_1	Other	726	FL2014_3	Desulfobacterota_B
FL2014_3_c00299_NODE_29...region001	0.000400286	1.91E-05	6.48E-06	FL2014_3_0064	Other	1438	FL2014_3	Actinobacteriota
FL2014_3_c00299_NODE_29...region002	0.001475444	4.34E-05	1.25E-05	FL2014_3_0064	Other	736	FL2014_3	Actinobacteriota
FL2014_3_c00300_NODE_30...region001	0.000337291	5.62E-05	5.00E-05	FL2014_3_1	Other	651	FL2014_3	Desulfobacterota_B
FL2014_3_c00301_NODE_30...region001	0.001422641	7.90E-05	1.53E-05	FL2014_3_0069	Other	183	FL2014_3	Proteobacteria
FL2014_3_c00303_NODE_30...region001	0.002635937	0.000119815	3.19E-05	FL2014_3_5	Other	421	FL2014_3	Proteobacteria
FL2014_3_c00304_NODE_30...region001	0.000178617	2.23E-05	1.24E-05	FL2014_3_9	Other	197	FL2014_3	Proteobacteria
FL2014_3_c00318_NODE_31...region001	0.001680655	6.22E-05	3.41E-05	FL2014_3_0001	Terpene	212	FL2014_3	Desulfobacterota_B
FL2014_3_c00319_NODE_31...region001	0.001534123	0.000139466	9.29E-05	FL2014_3_0088	Other	374	FL2014_3	Chloroflexota
FL2014_3_c00319_NODE_31...region002	0.001541439	5.32E-05	2.87E-05	FL2014_3_0088	PKSI	887	FL2014_3	Chloroflexota
FL2014_3_c00320_NODE_32...region001	0.00186058	0.000116286	5.47E-05	FL2014_3_0043	Other	1418	FL2014_3	Chloroflexota
FL2014_3_c00320_NODE_32...region002	0.002692105	0.000158359	5.98E-05	FL2014_3_0043	Other	728	FL2014_3	Chloroflexota
FL2014_3_c00321_NODE_32...region001	0.000254757	3.18E-05	2.61E-05	FL2014_3_0051	Other	454	FL2014_3	Bacteroidota
FL2014_3_c00326_NODE_32...region001	0.00782523	0.000978154	8.64E-05	FL2014_3_0070	RiPP	267	FL2014_3	Proteobacteria
FL2014_3_c00326_NODE_32...region002	0.003021257	9.16E-05	2.50E-05	FL2014_3_0070	PKSI	1095	FL2014_3	Proteobacteria
FL2014_3_c00329_NODE_32...region001	0.001729653	0.000123547	0.000149129	FL2014_3_0003	Other	30	FL2014_3	Chloroflexota
FL2014_3_c00329_NODE_32...region002	0.001596129	0.000114009	0.00010485	FL2014_3_0003	Other	403	FL2014_3	Chloroflexota
FL2014_3_c00330_NODE_33...region001	0.001756469	0.000135113	6.17E-05	FL2014_3_0046	Other	294	FL2014_3	Latescibacterota
FL2014_3_c00332_NODE_33...region001	0.000535183	5.95E-05	5.25E-05	FL2014_3_0043	Other	693	FL2014_3	Chloroflexota
FL2014_3_c00335_NODE_33...region001	3.26E-05	6.52E-06	2.63E-06	FL2014_3_0054	Other	470	FL2014_3	Actinobacteriota
FL2014_3_c00335_NODE_33...region002	2.28E-05	3.26E-06	2.21E-06	FL2014_3_0054	Other	171	FL2014_3	Actinobacteriota
FL2014_3_c00336_NODE_33...region001	0.003318181	0.000301653	0.000277382	FL2014_3_0045	Other	1462	FL2014_3	Chloroflexota
FL2014_3_c00336_NODE_33...region002	0.00456875	0.000240461	0.000188697	FL2014_3_0045	Other	144	FL2014_3	Chloroflexota
FL2014_3_c00340_NODE_34...region001	0.000785123	3.93E-05	2.65E-05	FL2014_3_0074	Other	17	FL2014_3	Bacteroidota
FL2014_3_c00341_NODE_34...region001	0.001417902	0.000354475	1.77E-05	FL2014_3_6	RiPP	1408	FL2014_3	Proteobacteria
FL2014_3_c00345_NODE_34...region001	0.0006436	6.44E-05	3.24E-05	FL2014_3_0038	Other	57	FL2014_3	Proteobacteria
FL2014_3_c00352_NODE_35...region001	0.000727007	3.30E-05	2.17E-05	FL2014_3_0055	Terpene	139	FL2014_3	Proteobacteria
FL2014_3_c00353_NODE_35...region001	0.000324511	4.64E-05	4.65E-06	FL2014_3_3	Other	351	FL2014_3	Actinobacteriota
FL2014_3_c00358_NODE_35...region001	0.001578774	5.64E-05	3.20E-05	FL2014_3_0058	Other	385	FL2014_3	Gemmatimonadota
FL2014_3_c00358_NODE_35...region002	0.007245654	0.000905707	5.96E-05	FL2014_3_0058	RiPP	14	FL2014_3	Gemmatimonadota
FL2014_3_c00361_NODE_36...region001	0.00295078	0.000196719	3.83E-05	FL2014_3_17	Terpene	323	FL2014_3	Gemmatimonadota
FL2014_3_c00365_NODE_36...region001	0.005484801	0.000609422	2.96E-05	FL2014_3_6	RiPP	419	FL2014_3	Proteobacteria
FL2014_3_c00366_NODE_36...region001	0.008397989	0.000262437	0.000126157	Unbinned	Other	1049	FL2014_3	Unbinned
FL2014_3_c00370_NODE_37...region001	0.005116765	0.000365483	0.000367354	Unbinned	Other	1223	FL2014_3	Unbinned
FL2014_3_c00380_NODE_38...region001	0.002973543	0.000106198	5.03E-05	FL2014_3_0043	Saccharide	1318	FL2014_3	Chloroflexota
FL2014_3_c00382_NODE_38...region001	0.003458862	0.000432358	0.000201421	FL2014_3_0045	Other	1441	FL2014_3	Chloroflexota
FL2014_3_c00384_NODE_38...region001	0.00018081	3.62E-05	1.95E-05	FL2014_3_0048	Other	868	FL2014_3	Proteobacteria
FL2014_3_c00385_NODE_38...region001	0.000752186	4.18E-05	2.19E-05	FL2014_3_0002	Terpene	1332	FL2014_3	Acidobacteriota
FL2014_3_c00390_NODE_39...region001	0.000385476	5.51E-05	2.41E-05	FL2014_3_0055	Other	1352	FL2014_3	Proteobacteria
FL2014_3_c00391_NODE_39...region001	0.01777496	0.001367305	0.000871655	FL2014_3_0008	Terpene	949	FL2014_3	Poribacteria
FL2014_3_c00392_NODE_39...region001	0.000188862	1.89E-05	1.29E-05	FL2014_3_6	Other	146	FL2014_3	Proteobacteria
FL2014_3_c00395_NODE_39...region001	0.001880522	0.000134323	2.79E-05	FL2014_3_0078	Other	1262	FL2014_3	Chloroflexota
FL2014_3_c00399_NODE_39...region001	0.000960137	0.000120017	9.54E-05	FL2014_3_0056	Other	310	FL2014_3	Latescibacterota
FL2014_3_c00400_NODE_40...region001	0.00035556	1.78E-05	1.23E-05	FL2014_3_6	Other	1465	FL2014_3	Proteobacteria
FL2014_3_c00401_NODE_40...region001	0.005395249	0.000168602	7.74E-05	FL2014_3_0089	PKSI	453	FL2014_3	Proteobacteria
FL2014_3_c00402_NODE_40...region001	0.003276534	0.000126021	3.61E-05	FL2014_3_0001	Other	143	FL2014_3	Desulfobacterota_B
FL2014_3_c00406_NODE_40...region001	7.98E-05	6.65E-06	4.88E-06	FL2014_3_0063	Other	715	FL2014_3	Actinobacteriota
FL2014_3_c00407_NODE_40...region001	0.000675397	8.44E-05	1.28E-05	FL2014_3_13	Other	405	FL2014_3	Chloroflexota
FL2014_3_c00409_NODE_40...region001	8.99E-05	1.50E-05	1.60E-05	FL2014_3_16	Other	1345	FL2014_3	Gemmatimonadota
FL2014_3_c00410_NODE_41...region001	0.006640663	0.000332033	0.000282431	FL2014_3_0006	Terpene	1447	FL2014_3	Chloroflexota
FL2014_3_c00411_NODE_41...region001	8.45E-05	1.06E-05	4.01E-06	FL2014_3_3	Other	808	FL2014_3	Actinobacteriota
FL2014_3_c00412_NODE_41...region001	0.00164047	0.000136706	4.12E-05	FL2014_3_0104	Other	594	FL2014_3	Chloroflexota
FL2014_3_c00412_NODE_41...region002	0.003398553	0.000161836	7.59E-05	FL2014_3_0104	Terpene	353	FL2014_3	Chloroflexota
FL2014_3_c00415_NODE_41...region001	0.000805393	8.95E-05	8.16E-05	FL2014_3_0075	Other	93	FL2014_3	Chloroflexota
FL2014_3_c00417_NODE_41...region001	0.000235098	1.96E-05	1.38E-05	Unbinned	Other	249	FL2014_3	Unbinned
FL2014_3_c00419_NODE_41...region001	0.001352319	9.66E-05	3.64E-05	FL2014_3_0049	Terpene	898	FL2014_3	Chloroflexota
FL2014_3_c00420_NODE_42...region001	0.000938126	3.13E-05	3.83E-06	FL2014_3_0063	Other	440	FL2014_3	Actinobacteriota
FL2014_3_c00420_NODE_42...region002	0.000123887	1.03E-05	4.01E-06	FL2014_3_0063	Other	1351	FL2014_3	Actinobacteriota
FL2014_3_c00422_NODE_42...region001	0.000245028	4.08E-05	3.46E-05	FL2014_3_0043	Other	295	FL2014_3	Chloroflexota
FL2014_3_c00424_NODE_42...region001	0.000471129	5.23E-05	5.54E-05	FL2014_3_0001	Other	1443	FL2014_3	Desulfobacterota_B
FL2014_3_c00428_NODE_42...region001	0.000318357	3.98E-05	3.59E-05	FL2014_3_0075	Other	1106	FL2014_3	Chloroflexota
FL2014_3_c00429_NODE_42...region001	0.000492471	5.47E-05	1.47E-05	FL2014_3_0064	Other	1314	FL2014_3	Actinobacteriota
FL2014_3_c00430_NODE_43...region001	0.001261851	5.49E-05	1.63E-05	FL2014_3_0002	Other	1257	FL2014_3	Acidobacteriota
FL2014_3_c00435_NODE_43...region001	0.021200453	0.001177803	0.000303192	FL2014_3_0079	Other	1392	FL2014_3	Chloroflexota
FL2014_3_c00436_NODE_43...region001	6.40E-05	3.77E-06	0	FL2014_3_0054	Terpene	1209	FL2014_3	Actinobacteriota
FL2014_3_c00438_NODE_43...region001	0.002706032	0.000386576	0.000393724	FL2014_3_13	Other	441	FL2014_3	Chloroflexota
FL2014_3_c00441_NODE_44...region001	0.000683407	5.70E-05	1.51E-05	FL2014_3_0052	Other	1293	FL2014_3	Actinobacteriota
FL2014_3_c00441_NODE_44...region002	0.000675431	0.000135086	0.000133143	FL2014_3_0052	Other	831	FL2014_3	Actinobacteriota
FL2014_3_c00442_NODE_44...region001	0.000187877	3.13E-05	9.65E-06	FL2014_3_0070	Other	320	FL2014_3	Proteobacteria
FL2014_3_c00444_NODE_44...region001	0.003804181	0.000475523	8.85E-05	FL2014_3_0043	Other	1260	FL2014_3	Chloroflexota
FL2014_3_c00448_NODE_44...region001	0.005342019	0.000281159	0.000113046	FL2014_3_0056	PKSI	1393	FL2014_3	Latescibacterota
FL2014_3_c00457_NODE_45...region001	6.04E-05	5.49E-06	2.10E-06	FL2014_3_0054	Other	543	FL2014_3	Actinobacteriota
FL2014_3_c00457_NODE_45...region002	0.00011568	7.23E-06	2.02E-06	FL2014_3_0054	Other	398	FL2014_3	Actinobacteriota
FL2014_3_c00464_NODE_46...region001	0.00054636	1.71E-05	6.87E-06	FL2014_3_0063	Other	312	FL2014_3	Actinobacteriota
FL2014_3_c00464_NODE_46...region002	0.000253799	1.02E-05	5.61E-06	FL2014_3_0063	Other	1222	FL2014_3	Actinobacteriota
FL2014_3_c00465_NODE_46...region001	0.000997512	6.23E-05	3.33E-05	FL2014_3_1	Other	792	FL2014_3	Desulfobacterota_B
FL2014_3_c00466_NODE_46...region001	2.65E-05	2.65E-06	1.59E-06	FL2014_3_0054	Other	910	FL2014_3	Actinobacteriota
FL2014_3_c00466_NODE_46...region002	1.42E-05	2.36E-06	0	FL2014_3_0054	Other	1410	FL2014_3	Actinobacteriota
FL2014_3_c00468_NODE_46...region001	0.000964529	6.03E-05	2.04E-05	FL2014_3_0074	PKSI	436	FL2014_3	Bacteroidota
FL2014_3_c00470_NODE_47...region001	0.00147007	0.000183759	8.95E-05	FL2014_3_0075	Other	1367	FL2014_3	Chloroflexota
FL2014_3_c00474_NODE_47...region001	0.000101117	9.19E-06	2.72E-06	FL2014_3_0044	Terpene	1402	FL2014_3	Chloroflexota
FL2014_3_c00477_NODE_47...region001	0.00191518	7.37E-05	1.09E-05	FL2014_3_16	PKSI	488	FL2014_3	Gemmatimonadota
FL2014_3_c00479_NODE_47...region001	0.000673193	4.49E-05	4.48E-05	FL2014_3_1	Other	1413	FL2014_3	Desulfobacterota_B
FL2014_3_c00480_NODE_48...region001	0.002699858	8.71E-05	7.30E-06	FL2014_3_0026	RiPP	128	FL2014_3	Proteobacteria
FL2014_3_c00481_NODE_48...region001	0.004922852	0.000410238	0.000237843	FL2014_3_0072	Other	268	FL2014_3	Chloroflexota
FL2014_3_c00482_NODE_48...region001	5.29E-05	5.88E-06	5.17E-06	FL2014_3_0063	Other	743	FL2014_3	Actinobacteriota
FL2014_3_c00482_NODE_48...region002	0.000429212	1.26E-05	7.23E-06	FL2014_3_0063	Other	989	FL2014_3	Actinobacteriota
FL2014_3_c00482_NODE_48...region003	0.000614039	4.39E-05	6.56E-06	FL2014_3_0063	Other	760	FL2014_3	Actinobacteriota
FL2014_3_c00482_NODE_48...region004	0.00042025	4.20E-05	8.47E-06	FL2014_3_0063	Other	679	FL2014_3	Actinobacteriota
FL2014_3_c00483_NODE_48...region001	0.000661862	6.02E-05	3.33E-06	FL2014_3_0038	Other	120	FL2014_3	Proteobacteria
FL2014_3_c00486_NODE_48...region001	0.001906175	5.45E-05	8.56E-06	FL2014_3_0049	PKSI	551	FL2014_3	Chloroflexota
FL2014_3_c00493_NODE_49...region001	0.000138487	2.31E-05	1.81E-05	FL2014_3_16	Other	534	FL2014_3	Gemmatimonadota
FL2014_3_c00494_NODE_49...region001	0.000741866	9.27E-05	7.90E-05	FL2014_3_0056	Other	745	FL2014_3	Latescibacterota
FL2014_3_c00495_NODE_49...region001	0.014829723	0.000380249	0.000132087	FL2014_3_13	PKSI	1001	FL2014_3	Chloroflexota
FL2014_3_c00496_NODE_49...region001	0.002703916	0.000180261	0.000135338	FL2014_3_0075	Other	1004	FL2014_3	Chloroflexota
FL2014_3_c00503_NODE_50...region001	0.000106039	1.51E-05	6.37E-06	FL2014_3_0047	Other	1134	FL2014_3	Acidobacteriota
FL2014_3_c00503_NODE_50...region002	0.000898994	4.28E-05	9.85E-06	FL2014_3_0047	Other	951	FL2014_3	Acidobacteriota
FL2014_3_c00505_NODE_50...region001	0.000890702	2.70E-05	1.88E-05	FL2014_3_0032	Other	842	FL2014_3	Proteobacteria
FL2014_3_c00505_NODE_50...region002	0.000406217	4.06E-05	2.48E-05	FL2014_3_0032	Other	1346	FL2014_3	Proteobacteria
FL2014_3_c00507_NODE_50...region001	0.000194386	2.16E-05	1.92E-05	FL2014_3_9	Other	1007	FL2014_3	Proteobacteria
FL2014_3_c00508_NODE_50...region001	0.000800279	0.000100035	1.41E-05	FL2014_3_1	Other	856	FL2014_3	Desulfobacterota_B
FL2014_3_c00514_NODE_51...region001	0.000308408	6.17E-05	1.37E-05	FL2014_3_0069	Other	375	FL2014_3	Proteobacteria
